x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16
1.5859, 0.166145, 7.9166, 3.96598, 1.09959, 4.85217, 0.745578, 6.16223, 3.92951, 2.23542, 3.99436, 3.19403, 3.48058, 4.46548, 2.85898, 6.73904, 5.15959, 0.111101, 4.89015, 4.09339, 4.36318, 5.6917, 5.37126, 6.43407, 7.31121, 0.706528, 6.63437, 3.1448, 6.34347, 4.16184, 6.31568, 7.87608
1.59396, 0.15376, 7.89489, 3.97144, 1.10519, 4.85997, 0.728575, 6.14718, 3.94057, 2.22373, 4.00405, 3.21058, 3.48735, 4.4689, 2.87083, 6.7371, 5.16493, 0.096915, 4.89777, 4.11514, 4.34874, 5.69379, 5.38186, 6.43311, 7.31259, 0.698661, 6.62994, 3.15039, 6.33416, 4.14715, 6.3046, 7.89219
1.60202, 0.141348, 7.8731, 3.97692, 1.11065, 4.86791, 0.711637, 6.13195, 3.95144, 2.20911, 4.01403, 3.23042, 3.49438, 4.47222, 2.88269, 6.73516, 5.17043, 0.0826473, 4.90523, 4.1368, 4.33442, 5.69588, 5.39228, 6.4321, 7.31379, 0.690649, 6.62588, 3.15502, 6.32448, 4.13346, 6.29353, 7.90843
1.61009, 0.128909, 7.8512, 3.98241, 1.11597, 4.87598, 0.694769, 6.11651, 3.96223, 2.19298, 4.0242, 3.25214, 3.5017, 4.47542, 2.89457, 6.7332, 5.176, 0.0683103, 4.91253, 4.15836, 4.32021, 5.69796, 5.40254, 6.43105, 7.31481, 0.682496, 6.62234, 3.15829, 6.31428, 4.12121, 6.28255, 7.92478
1.61817, 0.116445, 7.82918, 3.9879, 1.12115, 4.8842, 0.677978, 6.10088, 3.97299, 2.17623, 4.0345, 3.27485, 3.5093, 4.47851, 2.90646, 6.73122, 5.18155, 0.053917, 4.91969, 4.17984, 4.30611, 5.70003, 5.41262, 6.42997, 7.31564, 0.674204, 6.61948, 3.15979, 6.30342, 4.1108, 6.27177, 7.94122
1.62625, 0.103954, 7.80702, 3.99339, 1.12618, 4.89259, 0.661269, 6.08503, 3.98375, 2.15934, 4.0449, 3.2981, 3.51721, 4.48148, 2.91837, 6.72923, 5.18691, 0.0394789, 4.92671, 4.20122, 4.2921, 5.70205, 5.42253, 6.42887, 7.31626, 0.665775, 6.61743, 3.15918, 6.29175, 4.10258, 6.26136, 7.95773
1.63435, 0.0914367, 7.78471, 3.99885, 1.13107, 4.90115, 0.64465, 6.06897, 3.99452, 2.14254, 4.05537, 3.32165, 3.52542, 4.48434, 2.9303, 6.72721, 5.1919, 0.0250027, 4.93359, 4.2225, 4.27817, 5.70403, 5.43228, 6.42775, 7.31669, 0.657212, 6.61629, 3.1563, 6.27918, 4.09673, 6.25151, 7.9743
1.64246, 0.0788935, 7.76223, 4.00429, 1.13581, 4.90989, 0.628124, 6.0527, 4.00531, 2.12594, 4.06591, 3.34539, 3.53395, 4.4871, 2.94226, 6.72518, 5.19625, 0.0104855, 4.94033, 4.24367, 4.26431, 5.70595, 5.44188, 6.42664, 7.31692, 0.64852, 6.61607, 3.15122, 6.26569, 4.0932, 6.24248, 7.99094
1.65058, 0.0663241, 7.73957, 4.00969, 1.14041, 4.91882, 0.611699, 6.0362, 4.01611, 2.10959, 4.07651, 3.36929, 3.54282, 4.48975, 2.95425, 6.72311, 5.19971, 7.99591, 4.94695, 4.26474, 4.25051, 5.70779, 5.45134, 6.42554, 7.31693, 0.639701, 6.61672, 3.14419, 6.25134, 4.09173, 6.23455, 0.00763495
1.65871, 0.0537286, 7.71671, 4.01503, 1.14486, 4.92793, 0.595377, 6.01949, 4.02694, 2.09348, 4.08718, 3.39335, 3.55201, 4.4923, 2.96627, 6.72102, 5.20199, 7.98124, 4.95345, 4.2857, 4.23676, 5.70954, 5.46064, 6.42445, 7.31674, 0.630758, 6.6181, 3.13561, 6.23625, 4.09194, 6.22799, 0.0244308
1.66686, 0.0411069, 7.69366, 4.02033, 1.14917, 4.93722, 0.579163, 6.00257, 4.03778, 2.0776, 4.09791, 3.41758, 3.56155, 4.49477, 2.97833, 6.7189, 5.20289, 7.96643, 4.95982, 4.30655, 4.22305, 5.71119, 5.46982, 6.42339, 7.31633, 0.621697, 6.62009, 3.12591, 6.22055, 4.09341, 6.22302, 0.0413656
1.67502, 0.028459, 7.67039, 4.02555, 1.15333, 4.94669, 0.563056, 5.98545, 4.04864, 2.06192, 4.10872, 3.44199, 3.57143, 4.49717, 2.99044, 6.71673, 5.20228, 7.95142, 4.96608, 4.32727, 4.20936, 5.71273, 5.47886, 6.42237, 7.3157, 0.612521, 6.62253, 3.11548, 6.2044, 4.09575, 6.21978, 0.0584893
1.68319, 0.0157849, 7.64689, 4.0307, 1.15736, 4.95632, 0.547055, 5.96814, 4.05951, 2.04643, 4.1196, 3.46658, 3.58165, 4.49954, 3.00259, 6.71452, 5.20017, 7.93616, 4.97221, 4.34787, 4.19569, 5.71415, 5.48777, 6.42139, 7.31486, 0.603235, 6.62531, 3.10466, 6.1879, 4.09866, 6.21824, 0.0758454
1.69138, 0.00308445, 7.62317, 4.03577, 1.16125, 4.9661, 0.531155, 5.95065, 4.07039, 2.03109, 4.13058, 3.49135, 3.59219, 4.50193, 3.0148, 6.71227, 5.19671, 7.92062, 4.97822, 4.36835, 4.18202, 5.71544, 5.49657, 6.42046, 7.3138, 0.593846, 6.62833, 3.09369, 6.17117, 4.10188, 6.21827, 0.0934585
1.69958, 7.99036, 7.59921, 4.04076, 1.16503, 4.97601, 0.515346, 5.93301, 4.08129, 2.01589, 4.14168, 3.51626, 3.60304, 4.50439, 3.02707, 6.70996, 5.19213, 7.90478, 4.98409, 4.3887, 4.16834, 5.71659, 5.50525, 6.41959, 7.31253, 0.58436, 6.6315, 3.08277, 6.15429, 4.10524, 6.21963, 0.111327
1.7078, 7.9776, 7.575, 4.04564, 1.1687, 4.98603, 0.499614, 5.91525, 4.09219, 2.00081, 4.15295, 3.54124, 3.61416, 4.50701, 3.0394, 6.70759, 5.18672, 7.88867, 4.98981, 4.40893, 4.15464, 5.71759, 5.51381, 6.41878, 7.31106, 0.574788, 6.63479, 3.07201, 6.13732, 4.10863, 6.22203, 0.129424
1.71604, 7.96482, 7.55054, 4.05042, 1.17229, 4.99611, 0.48394, 5.8974, 4.10311, 1.98583, 4.16444, 3.56621, 3.62549, 4.50991, 3.05181, 6.70516, 5.18073, 7.87231, 4.99536, 4.42905, 4.14092, 5.71845, 5.52227, 6.41805, 7.30941, 0.565142, 6.63814, 3.0615, 6.12033, 4.11195, 6.22519, 0.147703
1.72429, 7.95202, 7.52582, 4.05508, 1.17583, 5.00623, 0.468297, 5.87949, 4.11404, 1.97093, 4.17624, 3.59102, 3.63695, 4.51326, 3.06429, 6.70265, 5.17442, 7.85574, 5.0007, 4.44905, 4.12715, 5.71914, 5.53061, 6.41739, 7.30761, 0.555438, 6.64153, 3.05131, 6.10339, 4.11516, 6.22882, 0.166105
1.73257, 7.93919, 7.50084, 4.05963, 1.17935, 5.01635, 0.452654, 5.86157, 4.12498, 1.9561, 4.18847, 3.61547, 3.64841, 4.51726, 3.07687, 6.70006, 5.16798, 7.839, 5.00578, 4.46896, 4.11334, 5.71967, 5.53886, 6.41681, 7.30569, 0.545693, 6.64495, 3.04146, 6.08654, 4.11821, 6.23272, 0.184568
1.74086, 7.92633, 7.47559, 4.06405, 1.18289, 5.02642, 0.436973, 5.84368, 4.13592, 1.94134, 4.20128, 3.63932, 3.65973, 4.52218, 3.08954, 6.69737, 5.16155, 7.82213, 5.01056, 4.48881, 4.09947, 5.72004, 5.54699, 6.41633, 7.30373, 0.535929, 6.64838, 3.03198, 6.06987, 4.12107, 6.23666, 0.20303
1.74917, 7.91344, 7.45006, 4.06833, 1.18648, 5.03641, 0.421213, 5.82585, 4.14688, 1.92662, 4.21485, 3.66228, 3.67072, 4.52831, 3.1023, 6.69459, 5.15524, 7.80516, 5.01497, 4.50862, 4.08554, 5.72024, 5.55503, 6.41594, 7.30178, 0.526171, 6.65183, 3.02289, 6.05344, 4.12372, 6.24049, 0.221434
1.7575, 7.90053, 7.42425, 4.07248, 1.19018, 5.04627, 0.405332, 5.80813, 4.15784, 1.91196, 4.22937, 3.68404, 3.68118, 4.53596, 3.11518, 6.69169, 5.14911, 7.7881, 5.01892, 4.52844, 4.07155, 5.72028, 5.56296, 6.41565, 7.29995, 0.516445, 6.65527, 3.01417, 6.03736, 4.12612, 6.24404, 0.239727
1.76586, 7.88759, 7.39816, 4.07648, 1.19403, 5.05598, 0.389287, 5.79055, 4.16882, 1.89733, 4.24502, 3.70431, 3.6909, 4.54542, 3.12818, 6.68868, 5.1432, 7.77099, 5.02233, 4.54834, 4.05747, 5.72016, 5.57079, 6.41547, 7.29834, 0.506776, 6.65872, 3.00584, 6.02172, 4.12823, 6.24716, 0.257865
1.77424, 7.87462, 7.37178, 4.08033, 1.19806, 5.0655, 0.373043, 5.77313, 4.1798, 1.88273, 4.26194, 3.72291, 3.69976, 4.55686, 3.1413, 6.68553, 5.13755, 7.75381, 5.02512, 4.56837, 4.04331, 5.71988, 5.57852, 6.4154, 7.29708, 0.497188, 6.66218, 2.9979, 6.00662, 4.13002, 6.24972, 0.275812
1.78263, 7.86162, 7.3451, 4.08402, 1.2023, 5.07484, 0.356571, 5.75588, 4.19079, 1.86817, 4.28014, 3.73979, 3.7077, 4.57031, 3.15455, 6.68224, 5.13215, 7.73657, 5.02719, 4.58861, 4.02908, 5.71947, 5.58614, 6.41545, 7.29629, 0.487699, 6.66564, 2.99034, 5.99216, 4.13144, 6.25157, 0.293541
1.79106, 7.8486, 7.31812, 4.08756, 1.20677, 5.08399, 0.339857, 5.7388, 4.20179, 1.85363, 4.29958, 3.75502, 3.71476, 4.58566, 3.16793, 6.67879, 5.12702, 7.71928, 5.02848, 4.60915, 4.01476, 5.71894, 5.59366, 6.41563, 7.29609, 0.478319, 6.6691, 2.98315, 5.97843, 4.13244, 6.2526, 0.311037
1.7995, 7.83555, 7.29083, 4.09092, 1.21147, 5.09296, 0.322897, 5.72189, 4.2128, 1.83911, 4.32007, 3.76883, 3.72107, 4.60263, 3.18145, 6.67519, 5.12215, 7.70193, 5.02895, 4.63006, 4.00037, 5.71832, 5.60107, 6.41593, 7.29659, 0.469048, 6.67256, 2.97634, 5.9655, 4.13299, 6.25272, 0.328298
1.80797, 7.82248, 7.26323, 4.09411, 1.21638, 5.10178, 0.305707, 5.70511, 4.22382, 1.82461, 4.34142, 3.78146, 3.72681, 4.62089, 3.19512, 6.67141, 5.11753, 7.68452, 5.02859, 4.65141, 3.98593, 5.71769, 5.60837, 6.41637, 7.29786, 0.459879, 6.67603, 2.9699, 5.95338, 4.13306, 6.25185, 0.345333
1.81647, 7.80938, 7.23532, 4.09713, 1.22148, 5.11047, 0.28831, 5.68844, 4.23485, 1.81013, 4.3634, 3.79319, 3.73216, 4.64003, 3.20893, 6.66746, 5.11316, 7.66703, 5.02743, 4.67325, 3.97146, 5.71714, 5.61555, 6.41694, 7.29991, 0.450793, 6.6795, 2.96383, 5.94207, 4.13264, 6.25, 0.362161
1.82499, 7.79625, 7.20708, 4.09997, 1.22674, 5.11906, 0.270746, 5.67185, 4.24589, 1.79566, 4.3858, 3.80424, 3.73729, 4.65964, 3.22287, 6.66334, 5.10902, 7.64946, 5.02553, 4.69562, 3.95701, 5.7168, 5.62262, 6.41766, 7.30271, 0.441769, 6.68297, 2.95813, 5.93153, 4.13175, 6.2472, 0.378806
1.83353, 7.78309, 7.17852, 4.10262, 1.2321, 5.12759, 0.253058, 5.6553, 4.25694, 1.7812, 4.40845, 3.81481, 3.7423, 4.67927, 3.23693, 6.65906, 5.10513, 7.6318, 5.02299, 4.71854, 3.94262, 5.71691, 5.62957, 6.41853, 7.30622, 0.432784, 6.68643, 2.95278, 5.92168, 4.13042, 6.24353, 0.395295
1.84211, 7.7699, 7.14964, 4.10509, 1.23752, 5.13609, 0.235296, 5.63876, 4.268, 1.76675, 4.43121, 3.82504, 3.74726, 4.69842, 3.2511, 6.65463, 5.10145, 7.61404, 5.01989, 4.74199, 3.9284, 5.71778, 5.63639, 6.41955, 7.31031, 0.423817, 6.6899, 2.94779, 5.91242, 4.1287, 6.2391, 0.411651
1.8507, 7.75669, 7.12044, 4.10736, 1.24295, 5.14459, 0.217508, 5.6222, 4.27907, 1.75231, 4.454, 3.83501, 3.75221, 4.7165, 3.26535, 6.6501, 5.09799, 7.59617, 5.01635, 4.76596, 3.91443, 5.71984, 5.64308, 6.42073, 7.31488, 0.414853, 6.69335, 2.94316, 5.90364, 4.12664, 6.23405, 0.427895
1.85933, 7.74345, 7.09094, 4.10945, 1.24834, 5.15311, 0.199743, 5.60561, 4.29015, 1.73788, 4.47674, 3.84479, 3.75713, 4.73287, 3.27962, 6.64552, 5.09475, 7.57818, 5.01246, 4.79041, 3.90085, 5.72357, 5.64964, 6.42206, 7.3198, 0.405882, 6.69679, 2.93887, 5.89522, 4.12431, 6.22849, 0.44404
1.86798, 7.73019, 7.06114, 4.11134, 1.25365, 5.16167, 0.182042, 5.58895, 4.30124, 1.72345, 4.49943, 3.85443, 3.76202, 4.74687, 3.29385, 6.64101, 5.0917, 7.56007, 5.00831, 4.8153, 3.88779, 5.72947, 5.65606, 6.42355, 7.32494, 0.3969, 6.70022, 2.93494, 5.88704, 4.12177, 6.22258, 0.460095
1.87666, 7.71689, 7.03111, 4.11304, 1.25884, 5.17028, 0.164444, 5.57223, 4.31235, 1.70902, 4.52205, 3.86398, 3.76688, 4.75795, 3.30792, 6.63673, 5.08886, 7.54182, 5.00395, 4.84056, 3.87538, 5.7379, 5.66233, 6.42521, 7.3302, 0.387908, 6.70362, 2.93136, 5.87898, 4.11907, 6.21642, 0.476064
1.88537, 7.70357, 7.00088, 4.11454, 1.26388, 5.17896, 0.146979, 5.55542, 4.32347, 1.6946, 4.54462, 3.87346, 3.77175, 4.76583, 3.32167, 6.63296, 5.08621, 7.52343, 4.99944, 4.86614, 3.86379, 5.74882, 5.66845, 6.42702, 7.33549, 0.37891, 6.70699, 2.92812, 5.87089, 4.11628, 6.21012, 0.491947
1.89411, 7.69022, 6.97057, 4.11584, 1.26875, 5.18769, 0.129673, 5.53853, 4.3346, 1.68018, 4.56716, 3.88293, 3.77671, 4.77057, 3.33483, 6.63016, 5.08374, 7.5049, 4.99479, 4.89197, 3.85322, 5.76172, 5.67441, 6.42898, 7.34073, 0.369913, 6.71034, 2.92522, 5.86262, 4.11343, 6.20376, 0.507742
1.90288, 7.67684, 6.9403, 4.11695, 1.27341, 5.19649, 0.112544, 5.52156, 4.34575, 1.66576, 4.5897, 3.89242, 3.78184, 4.77254, 3.34701, 6.62901, 5.08144, 7.48622, 4.99002, 4.91799, 3.84399, 5.77555, 5.68022, 6.4311, 7.34586, 0.360926, 6.71364, 2.92265, 5.85399, 4.11055, 6.19742, 0.523445
1.91167, 7.66344, 6.91029, 4.11787, 1.27787, 5.20536, 0.0956065, 5.5045, 4.35691, 1.65133, 4.61227, 3.90197, 3.78722, 4.77222, 3.35766, 6.63047, 5.07931, 7.4674, 4.98513, 4.94413, 3.83657, 5.78886, 5.68586, 6.43335, 7.35083, 0.351956, 6.7169, 2.92042, 5.84476, 4.10767, 6.19113, 0.539055
1.9205, 7.65, 6.8808, 4.11859, 1.2821, 5.21429, 0.0788691, 5.48735, 4.36809, 1.6369, 4.6349, 3.91164, 3.7929, 4.7701, 3.36619, 6.63567, 5.07734, 7.44843, 4.98013, 4.97033, 3.83151, 5.80004, 5.69135, 6.43572, 7.35562, 0.343013, 6.72012, 2.91852, 5.83464, 4.10482, 6.18495, 0.554567
1.92936, 7.63654, 6.85221, 4.11914, 1.28611, 5.22327, 0.062336, 5.47013, 4.37928, 1.62247, 4.65759, 3.92146, 3.79891, 4.76659, 3.37216, 6.64549, 5.0755, 7.42934, 4.975, 4.99654, 3.82923, 5.80782, 5.69668, 6.4382, 7.36019, 0.334104, 6.72328, 2.91695, 5.82327, 4.10199, 6.17889, 0.569979
1.93826, 7.62305, 6.82493, 4.11951, 1.28989, 5.23231, 0.0460083, 5.45284, 4.39049, 1.60804, 4.68032, 3.93146, 3.80528, 4.76196, 3.3755, 6.66013, 5.07377, 7.41013, 4.96973, 5.02271, 3.82978, 5.81171, 5.70186, 6.44075, 7.36454, 0.325235, 6.72638, 2.91569, 5.81026, 4.09919, 6.17299, 0.585289
1.9472, 7.60952, 6.79944, 4.11973, 1.29344, 5.2414, 0.0298836, 5.43548, 4.40172, 1.5936, 4.703, 3.94168, 3.81201, 4.75641, 3.3766, 6.67898, 5.07214, 7.39084, 4.96431, 5.04879, 3.83277, 5.81214, 5.70691, 6.44333, 7.36866, 0.316413, 6.72942, 2.91476, 5.79526, 4.09645, 6.16725, 0.600497
1.95618, 7.59595, 6.77613, 4.11981, 1.29677, 5.25052, 0.0139575, 5.41806, 4.41297, 1.57915, 4.72541, 3.95211, 3.81911, 4.75005, 3.37606, 6.70095, 5.07057, 7.3715, 4.95871, 5.07475, 3.8376, 5.81009, 5.71186, 6.44591, 7.37253, 0.307641, 6.73239, 2.91413, 5.77809, 4.09377, 6.16167, 0.615603
1.96521, 7.58235, 6.75528, 4.11976, 1.29989, 5.25968, 7.99822, 5.40058, 4.42424, 1.56469, 4.74707, 3.96273, 3.82657, 4.74296, 3.37448, 6.72494, 5.069, 7.35216, 4.95294, 5.10056, 3.84368, 5.8066, 5.71673, 6.44841, 7.37617, 0.298925, 6.73529, 2.91382, 5.75896, 4.09122, 6.15628, 0.630608
1.97429, 7.56871, 6.73698, 4.1196, 1.3028, 5.26887, 7.98267, 5.38306, 4.43553, 1.55022, 4.767, 3.97344, 3.83439, 4.7352, 3.37231, 6.75009, 5.06739, 7.3329, 4.94697, 5.12621, 3.85056, 5.80244, 5.72158, 6.45077, 7.37958, 0.290268, 6.73812, 2.91381, 5.73879, 4.08891, 6.15105, 0.645512
1.98344, 7.55502, 6.72113, 4.11933, 1.3055, 5.27808, 7.9673, 5.36548, 4.44685, 1.53574, 4.78326, 3.98404, 3.84258, 4.72685, 3.36984, 6.77582, 5.06566, 7.31378, 4.94078, 5.15165, 3.85798, 5.79815, 5.72646, 6.45289, 7.38276, 0.281671, 6.74087, 2.9141, 5.71962, 4.08707, 6.14599, 0.66032
1.99265, 7.54129, 6.70758, 4.11894, 1.30801, 5.28732, 7.95208, 5.34787, 4.4582, 1.52125, 4.79265, 3.99425, 3.85113, 4.71795, 3.36725, 6.8018, 5.06372, 7.2949, 4.93439, 5.17689, 3.86574, 5.79402, 5.73145, 6.45466, 7.38571, 0.273136, 6.74354, 2.91469, 5.7048, 4.08601, 6.1411, 0.675032
2.00195, 7.5275, 6.69629, 4.11845, 1.31034, 5.29657, 7.93702, 5.33021, 4.46958, 1.50674, 4.79152, 4.00376, 3.86003, 4.70861, 3.36464, 6.82779, 5.06147, 7.27638, 4.92777, 5.2019, 3.87374, 5.7902, 5.73664, 6.45598, 7.38845, 0.264665, 6.74614, 2.91556, 5.69804, 4.08603, 6.13637, 0.689652
2.01134, 7.51366, 6.68745, 4.11785, 1.31249, 5.30583, 7.9221, 5.31252, 4.48099, 1.49222, 4.7787, 4.01255, 3.86926, 4.6989, 3.36205, 6.8537, 5.0588, 7.25832, 4.92094, 5.22667, 3.88193, 5.78675, 5.74214, 6.45671, 7.39099, 0.256258, 6.74866, 2.91673, 5.70038, 4.08714, 6.13178, 0.704185
2.02083, 7.49976, 6.68165, 4.11717, 1.31448, 5.3151, 7.90731, 5.29479, 4.49243, 1.47768, 4.75676, 4.02091, 3.87873, 4.68895, 3.3595, 6.87948, 5.05559, 7.24083, 4.91392, 5.25119, 3.89025, 5.78368, 5.74806, 6.45674, 7.39333, 0.247914, 6.7511, 2.91818, 5.70872, 4.089, 6.12734, 0.718634
2.03044, 7.48579, 6.67979, 4.11643, 1.31631, 5.32437, 7.89263, 5.27703, 4.50391, 1.46313, 4.72951, 4.02905, 3.8883, 4.67898, 3.35699, 6.90508, 5.05172, 7.22402, 4.90676, 5.27543, 3.89863, 5.78097, 5.75449, 6.45596, 7.39547, 0.239635, 6.75346, 2.91991, 5.71856, 4.09121, 6.12303, 0.733002
2.04017, 7.47176, 6.68278, 4.11564, 1.318, 5.33365, 7.87806, 5.25923, 4.51543, 1.44855, 4.69995, 4.03689, 3.89757, 4.66933, 3.35452, 6.93053, 5.04711, 7.20795, 4.89954, 5.29936, 3.90698, 5.77862, 5.76153, 6.4543, 7.39744, 0.231419, 6.75574, 2.92194, 5.72635, 4.09354, 6.11883, 0.747295
2.05005, 7.45766, 6.69105, 4.11482, 1.31955, 5.34293, 7.86357, 5.2414, 4.527, 1.43396, 4.67031, 4.04394, 3.90581, 4.66068, 3.35207, 6.95581, 5.04168, 7.19264, 4.89241, 5.32292, 3.91515, 5.77663, 5.76921, 6.45171, 7.39924, 0.223266, 6.75793, 2.92424, 5.73022, 4.09589, 6.11475, 0.761517
2.06009, 7.44349, 6.70424, 4.11393, 1.32098, 5.35221, 7.84915, 5.22352, 4.53861, 1.41934, 4.64268, 4.04911, 3.91165, 4.6542, 3.34962, 6.98096, 5.03542, 7.17807, 4.8856, 5.34602, 3.92292, 5.77506, 5.77756, 6.4482, 7.40087, 0.215174, 6.76004, 2.92682, 5.72981, 4.09822, 6.11077, 0.775672
2.0703, 7.42924, 6.72131, 4.11297, 1.32229, 5.36148, 7.83478, 5.2056, 4.55028, 1.4047, 4.61946, 4.05067, 3.91305, 4.65168, 3.34715, 7.00597, 5.02836, 7.16419, 4.87944, 5.36853, 3.92995, 5.774, 5.78653, 6.44384, 7.40234, 0.207142, 6.76207, 2.92968, 5.72581, 4.10055, 6.10687, 0.789765
2.0807, 7.41492, 6.74103, 4.11191, 1.32349, 5.37076, 7.82046, 5.18762, 4.56201, 1.39003, 4.60282, 4.0468, 3.90803, 4.65494, 3.34463, 7.03087, 5.02055, 7.1509, 4.87437, 5.3903, 3.93581, 5.77362, 5.79605, 6.43869, 7.40367, 0.199169, 6.76403, 2.9328, 5.71928, 4.10288, 6.10306, 0.803801
2.09131, 7.40053, 6.76238, 4.11075, 1.32459, 5.38003, 7.80616, 5.16958, 4.5738, 1.37533, 4.59323, 4.03699, 3.89619, 4.66447, 3.34205, 7.05566, 5.01209, 7.13807, 4.87096, 5.41114, 3.93995, 5.77411, 5.80602, 6.43288, 7.40486, 0.191254, 6.76592, 2.93617, 5.71119, 4.10524, 6.0993, 0.817785
2.10213, 7.38606, 6.78461, 4.1095, 1.3256, 5.3893, 7.79186, 5.15147, 4.58566, 1.3606, 4.58908, 4.02248, 3.87914, 4.67895, 3.33939, 7.08037, 5.00308, 7.12559, 4.86977, 5.43089, 3.94181, 5.77573, 5.81633, 6.42651, 7.40592, 0.183394, 6.76774, 2.9398, 5.70229, 4.10763, 6.09559, 0.831721
2.11318, 7.37152, 6.80725, 4.10819, 1.32653, 5.39856, 7.77754, 5.13327, 4.5976, 1.34584, 4.58816, 4.00517, 3.85907, 4.69638, 3.33663, 7.10499, 4.99363, 7.11334, 4.87125, 5.44946, 3.94097, 5.77868, 5.82684, 6.4197, 7.40685, 0.175589, 6.7695, 2.94365, 5.69307, 4.11005, 6.09193, 0.845614
2.12446, 7.35692, 6.83004, 4.10683, 1.32738, 5.40782, 7.76318, 5.11497, 4.60963, 1.33104, 4.58877, 3.98648, 3.8376, 4.71517, 3.33377, 7.12952, 4.98384, 7.1012, 4.8756, 5.46685, 3.93725, 5.7831, 5.83745, 6.41253, 7.40766, 0.167836, 6.7712, 2.94773, 5.68388, 4.11252, 6.08829, 0.859469
2.13598, 7.34225, 6.85282, 4.10547, 1.32816, 5.41708, 7.74876, 5.09654, 4.62174, 1.31621, 4.58993, 3.96728, 3.81564, 4.73427, 3.33081, 7.15397, 4.97381, 7.08909, 4.88266, 5.48321, 3.93085, 5.78904, 5.84805, 6.4051, 7.40836, 0.160133, 6.77285, 2.95202, 5.67492, 4.11504, 6.08465, 0.873291
2.14773, 7.32754, 6.87552, 4.10412, 1.32888, 5.42634, 7.73426, 5.07797, 4.63396, 1.30134, 4.59109, 3.94798, 3.79364, 4.75305, 3.32774, 7.17834, 4.96361, 7.07692, 4.89201, 5.49876, 3.92224, 5.7965, 5.85856, 6.39746, 7.40895, 0.152479, 6.77444, 2.95651, 5.66635, 4.11761, 6.08102, 0.887083
2.15968, 7.31278, 6.89811, 4.10282, 1.32954, 5.4356, 7.71966, 5.05925, 4.64629, 1.28643, 4.59198, 3.92879, 3.77176, 4.7711, 3.32458, 7.20262, 4.95331, 7.06462, 4.90311, 5.51373, 3.91201, 5.80543, 5.86889, 6.38966, 7.40944, 0.144872, 6.77599, 2.96117, 5.65827, 4.12027, 6.07736, 0.90085
2.17181, 7.29798, 6.9206, 4.1016, 1.33015, 5.44486, 7.70495, 5.04035, 4.65874, 1.27149, 4.59243, 3.90976, 3.75007, 4.78817, 3.32137, 7.2268, 4.94296, 7.05216, 4.91542, 5.52835, 3.90075, 5.81582, 5.87899, 6.38175, 7.40984, 0.13731, 6.77749, 2.966, 5.65075, 4.12301, 6.07367, 0.914596
2.18406, 7.28315, 6.94298, 4.10047, 1.33072, 5.45411, 7.69013, 5.02129, 4.67133, 1.2565, 4.59237, 3.8909, 3.72855, 4.80409, 3.31815, 7.25087, 4.9326, 7.03948, 4.9285, 5.54279, 3.88894, 5.82764, 5.88881, 6.37374, 7.41015, 0.129791, 6.77894, 2.97099, 5.64383, 4.12587, 6.06994, 0.928325
2.19638, 7.2683, 6.96524, 4.09941, 1.33124, 5.46337, 7.67522, 5.00207, 4.68406, 1.24146, 4.59179, 3.8722, 3.70716, 4.81878, 3.31499, 7.27484, 4.92225, 7.02655, 4.94203, 5.55719, 3.87697, 5.84084, 5.89831, 6.36566, 7.41037, 0.122314, 6.78034, 2.97611, 5.63752, 4.12885, 6.06613, 0.942041
2.20868, 7.25343, 6.98734, 4.09838, 1.33174, 5.47263, 7.66025, 4.98278, 4.69694, 1.22639, 4.59067, 3.85363, 3.68588, 4.83225, 3.31196, 7.29869, 4.91195, 7.01334, 4.95577, 5.57164, 3.86508, 5.85538, 5.90746, 6.35752, 7.41051, 0.114875, 6.78171, 2.98137, 5.63182, 4.13196, 6.06224, 0.955745
2.22086, 7.23853, 7.00919, 4.09724, 1.33221, 5.4819, 7.64535, 4.96354, 4.70999, 1.21127, 4.58906, 3.83515, 3.66467, 4.84456, 3.30917, 7.32244, 4.90169, 6.99982, 4.96959, 5.58621, 3.85344, 5.87113, 5.91624, 6.34934, 7.41057, 0.107474, 6.78302, 2.98674, 5.62671, 4.13521, 6.05825, 0.969441
2.23281, 7.22358, 7.03058, 4.09571, 1.33265, 5.49117, 7.63073, 4.94466, 4.72323, 1.1961, 4.58698, 3.81676, 3.64353, 4.85584, 3.30673, 7.34611, 4.89149, 6.98598, 4.98338, 5.60096, 3.84213, 5.88797, 5.92464, 6.34111, 7.41057, 0.100109, 6.78429, 2.99221, 5.62213, 4.1386, 6.05415, 0.98313
2.2444, 7.20856, 7.05117, 4.09327, 1.33307, 5.50045, 7.61673, 4.92666, 4.73666, 1.1809, 4.58451, 3.79844, 3.62244, 4.86626, 3.30475, 7.3697, 4.88136, 6.97178, 4.99708, 5.6159, 3.83122, 5.90573, 5.93267, 6.33286, 7.41049, 0.0927768, 6.78552, 2.99778, 5.61802, 4.14213, 6.0499, 0.996814
